user_id,battery_capacity_(kwh),charging_station_id,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(°c),vehicle_age_(years),charger_type,vehicle_model_BMW i3,vehicle_model_Chevy Bolt,vehicle_model_Hyundai Kona,vehicle_model_Nissan Leaf,vehicle_model_Tesla Model 3,charging_station_location_Chicago,charging_station_location_Houston,charging_station_location_Los Angeles,charging_station_location_New York,charging_station_location_San Francisco,user_type_Casual Driver,user_type_Commuter,user_type_Long-Distance Traveler,start_hour,start_day,start_month,end_hour,end_day,end_month
1235,1.235034935104349,4,0.002110578179302879,-0.6159583567800468,0.1356595617642504,3.3220301956911267,1,4,1.0531978595879823,0.042706365866175676,-1.1366831846764438,1.2412430886557415,1.4669694573466707,1,0,0,0,1,0,0,0,0,0,1,0,0,1,6,27,1,14,27,1
1236,0.02256685793329226,138,-1.6842742030811957,-1.299833769042421,-0.3383391310914488,-0.05983536399885513,1,3,-0.840605364462992,1.300908096635393,1.5209406589891428,-1.1349344730170454,0.1676767362588095,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9,27,1,13,27,1
1237,-0.6079165421956573,231,0.002110578179302879,-0.9313051812614204,0.7806025546880664,0.6727316726407748,3,3,1.1564596875450959,0.5045669946124378,-1.6917668389866396,-0.20423777050555214,-1.1316159848290517,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12,27,1,19,27,1
1238,1.235034935104349,88,1.6053417895461985,-0.9847689237355767,0.03506901689106333,-0.5110396957710965,2,5,0.13998052091060922,-0.5249116941052052,0.5102919915578017,1.4420261376894663,0.6007743099547632,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15,27,1,16,27,1
1239,0.507554088801715,17,2.3686183346467957,-0.024471741304828695,0.4182063461630475,1.4462236782769187,3,6,-0.21820070470667263,-0.7544914231750952,0.6242713131880675,0.2600596205036405,1.4669694573466707,1,0,0,0,0,1,0,0,0,0,1,0,0,1,18,27,1,21,27,1
1240,-0.6079165421956573,52,0.060127104496662045,-0.4728439864993643,0.7367568622767319,-1.1276300840071996,1,2,0.48929345395962776,0.3485965470417087,-1.2365726331354987,-0.7654166207246503,0.1676767362588095,2,0,0,0,0,1,0,0,1,0,0,0,0,1,20,27,1,23,27,1
1241,0.507554088801715,134,1.5495590042545617,-0.3362637479472551,1.2029013718854513,-0.6410335327557449,0,4,-0.8802861675673218,0.6251532154441338,-0.7303918438982726,-0.648302951103807,-0.26542083743714423,2,0,0,0,0,1,1,0,0,0,0,0,0,1,23,27,1,2,28,1
1242,0.1928496459577606,211,1.0777337565413798,0.9386435316877054,-1.4666605124263834,1.3702138649915914,3,6,-0.3535539022698995,-1.2377058377894146,-0.5416759212319503,-0.8783440191830394,-0.26542083743714423,2,0,0,1,0,0,0,0,0,0,1,0,1,0,2,28,1,3,28,1
1243,-1.1899012192377647,325,1.5386446578004047,1.3760836855952971,-1.4025331315772698,-0.1360504640961956,2,5,1.156411793041588,-0.8004908115932774,-0.70530092753917,-0.8572291228248762,0.1676767362588095,2,0,1,0,0,0,0,0,0,1,0,0,0,1,5,28,1,13,28,1
1244,0.02256685793329226,480,-0.34292490174845547,-1.9941610646017844,-0.6083728679544085,-0.2414965832118642,3,2,1.1281487541878907,0.49453070802854204,-1.4528276752302396,-1.4494578018255848,0.1676767362588095,1,0,0,0,1,0,0,0,0,1,0,0,0,1,7,28,1,17,28,1
1245,0.507554088801715,458,0.47969915911620514,-0.43563534584510316,1.15336930099018,1.0083915565367447,1,5,1.2600895793320808,-0.8318863810504301,-0.17048553348844067,0.23258196894798397,1.033871883650717,2,0,0,0,0,1,1,0,0,0,0,1,0,0,10,28,1,14,28,1
1246,-1.1899012192377647,393,0.02201542895334401,0.46765708739262274,-1.4781276008395092,-0.08896080949239175,0,5,0.851389369265329,0.1320797874898916,0.16811929875329953,1.0653213646829194,-0.6444524576340451,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13,28,1,17,6,2
1247,0.02256685793329226,219,0.8260036753130049,-0.05112840558320799,-0.7554978993905996,0.8467217709350244,1,3,0.13841439392092575,-0.3254596500975377,-1.0981004597287567,0.04663591304550972,-0.698518411133098,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16,28,1,17,6,2
1248,0.507554088801715,205,-0.41083784868843537,-0.24561203630631018,-0.07951542381185975,1.3814683058650632,1,0,0.3354274462748074,-0.20008540976164102,0.922029643616834,0.6854908010694556,-1.1316159848290517,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,28,1,20,6,2
1249,1.235034935104349,211,0.5451334642761344,-0.6280605706176385,-0.5012092651114317,-0.5140379476814328,1,6,0.6865284747679992,0.6509912786740897,-1.3021794908965856,0.7396629182878008,-0.26542083743714423,2,0,0,1,0,0,0,0,0,1,0,0,1,0,16,6,2,19,6,2
1250,-0.6079165421956573,277,-1.3065415727339942,-1.253376901691564,-0.33417234083557296,-1.7533775151052795,1,5,-0.8958637273438617,-0.8334682953785735,1.2960235537569211,-0.9843951452701626,0.6007743099547632,1,1,0,0,0,0,1,0,0,0,0,0,1,0,19,6,2,4,7,2
1251,-0.6079165421956573,24,-1.4345162262705196,-0.4219809525913213,1.0264987506204575,-1.8136733898596593,0,6,0.4423797715456083,-1.2962564842742175,-0.49920848663896283,-1.0893644440749781,0.6007743099547632,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22,6,2,1,7,2
1252,-1.1899012192377647,486,-0.7354352292513175,-0.5137873830462283,-0.10946039693636152,0.24688734476026147,1,2,1.1986446951488547,0.955272734143248,0.4517888357194566,-0.6706981126099586,-1.1316159848290517,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,7,2,10,7,2
1253,0.02256685793329226,4,1.066010147013342,0.9889330463313124,0.8482630701170766,-1.3355844466318132,2,3,-0.5991354939882552,1.445978804614596,-1.4525382112969014,-1.0732214692949222,-0.26542083743714423,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,7,2,7,7,2
1254,-0.6079165421956573,152,-0.2349124689037668,-1.3880787623640571,-0.02499711698657863,-1.2060799809083596,2,2,-0.955503620637731,-0.3248621489278094,1.017020527930277,-1.2022702784956263,1.4669694573466707,1,1,0,0,0,0,0,0,0,1,0,1,0,0,6,7,2,10,7,2
1255,1.235034935104349,443,-1.03366768460817,0.18830970527100957,1.6210009727790042,-0.8275954589544333,1,2,-0.901664438034495,-0.4132774839435575,-1.4091732480721686,-0.609246753701967,-1.5647135585250054,2,0,1,0,0,0,0,0,1,0,0,1,0,0,9,7,2,18,7,2
1256,1.235034935104349,483,-1.4771655502270302,-0.7404450699564279,0.9141862290910617,1.6045194913334027,2,3,1.6509973809687648,-0.11477155282017733,1.0714891046795323,1.6276499130503692,0.1676767362588095,2,0,0,1,0,0,0,0,0,1,0,0,1,0,12,7,2,21,7,2
1257,0.02256685793329226,259,-1.683151446691737,-0.974310454349234,1.0864717155630736,-1.0142149121003885,1,6,-1.5052903672762987,-1.0307080226811025,-0.6270097645656566,0.10985763309970864,-1.1316159848290517,1,1,0,0,0,0,0,1,0,0,0,0,1,0,15,7,2,18,7,2
1258,0.02256685793329226,324,0.2692674526418095,0.6904293999554794,-1.4593130627812658,-1.4682917675680103,0,2,0.1636083086721349,0.8746952493152548,-0.4002555505083607,1.4750129898399165,1.033871883650717,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17,7,2,21,7,2
1259,1.235034935104349,357,0.4258959057521333,0.1812276167564829,-1.229111505038378,0.643924273407258,0,1,0.5125283482779021,1.244458233382006,0.8025061363702854,-0.05262465881647281,-0.26542083743714423,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,7,2,21,7,2
1260,0.507554088801715,168,-1.0008868688687877,0.9221695812855703,1.1201962165816017,0.30157201062919176,2,6,0.03477747769646935,-0.7046023860190093,1.2697064210636226,0.5149063291902931,-0.698518411133098,0,0,0,0,0,1,0,0,0,0,1,0,0,1,23,7,2,3,8,2
1261,1.235034935104349,176,0.3131658424394666,-0.5064039842076858,-0.5133152298225631,1.40586698282304,2,0,-1.0748240130926519,-1.23860383034713,-1.2468109555608855,-1.5339487628558708,0.1676767362588095,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,8,2,8,8,2
1262,0.02256685793329226,310,-0.7839416570283932,-1.729612664106375,-0.02499711698657863,0.22980678103564411,1,0,-1.207753930855018,0.30333394731125896,1.3331254879890482,0.251790739234402,0.1676767362588095,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,8,2,9,8,2
1263,-1.1899012192377647,291,-1.0390087359866487,-0.9155892032014551,1.2498866421415857,1.350053106529457,3,5,-1.3841625355821183,-1.2748412383060574,-1.2185558604771192,0.9944073601198089,-0.698518411133098,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,8,2,17,8,2
1264,-1.1899012192377647,479,-0.40993567486323684,1.615499692102859,-0.2371864335680055,1.2328466505135918,1,3,1.5790551358070566,-0.2686104380087374,-1.4764364986302594,-0.3140787617172508,0.1676767362588095,2,0,0,0,0,1,1,0,0,0,0,0,0,1,10,8,2,12,8,2
1265,-1.1899012192377647,56,0.11513595863859735,-1.2731347650229834,0.3931806049309073,1.5540803137887653,1,0,-1.5515222731854954,-1.428474294962624,-1.0982035553317746,0.13454911244639436,0.6007743099547632,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13,8,2,14,8,2
1266,1.235034935104349,108,0.8328533025351907,1.2302179128040496,1.6391218425300078,-1.1701363417698671,0,3,-0.9424372648380559,0.5128980408412398,-1.4780831229963869,-0.8156028800366765,1.2768487724961104,1,1,0,0,0,0,1,0,0,0,0,1,0,0,16,8,2,0,9,2
1267,0.02256685793329226,473,0.002110578179302879,-0.9772851891601876,1.321129992775891,0.0008826292272344986,3,6,1.145773510435739,0.6963057784632686,1.5847535706132705,0.02354790109474923,-0.16800204942924024,2,0,1,0,0,0,0,0,0,1,0,0,0,1,18,8,2,1,9,2
1268,1.235034935104349,296,0.23049390497031763,-0.796190906884156,0.8647438075425963,1.3023822816291366,3,1,1.0870634978081424,-0.462009279724691,1.3743785652742067,0.8443081198775158,-1.5647135585250054,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21,8,2,0,9,2
1269,0.507554088801715,461,-0.6872923925974541,-0.32885827837587,2.282173918767835,-1.1475420757199473,1,1,-0.4449401904417046,-0.12199589757764315,0.6314219080754816,-0.39664205483486537,1.4669694573466707,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,2,7,9,2
1270,-0.6079165421956573,324,1.0906878284432653,1.5318962253352575,1.5953357826418502,-0.09159816451797581,0,1,0.49528958361394093,-0.27828329791581513,1.161586722803135,0.21088179593163464,-1.5559841560009076,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,9,2,6,9,2
1271,0.02256685793329226,302,0.002110578179302879,-1.6226128041059344,0.8278645783142531,-0.6684382058162441,2,1,-1.2150032950792202,-0.7560778925518031,-1.2459940280807043,-1.1956567503400788,0.1676767362588095,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6,9,2,9,18,2
1272,0.02256685793329226,334,0.002110578179302879,0.06451802968047064,0.8048445516235557,0.3075776308175806,0,4,1.0564548718853157,0.4738429380442839,-1.153152446796551,1.4993613165817197,1.4669694573466707,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,9,2,12,18,2
1273,-0.6079165421956573,141,-1.4858225930214042,1.6257386683539607,0.7951886122072981,1.3039244845222762,2,3,0.7576574392377928,1.1540600898493054,-0.2572870400566241,-0.17856616547310103,-1.1316159848290517,1,0,0,0,0,1,1,0,0,0,0,1,0,0,6,18,2,7,18,2
1274,0.507554088801715,155,1.1435187115050596,1.56266814148308,-0.18626771518915844,0.13625182961515572,0,2,0.6813912706524936,-1.1741490626050184,0.8775410446125245,-0.6151464852871578,-1.5647135585250054,1,1,0,0,0,0,0,0,1,0,0,0,0,1,9,18,2,13,18,2
1275,0.507554088801715,262,-1.5437419508713315,1.2764839945714386,0.6865324415327309,-1.1739173151497972,3,3,-0.9176042025046205,1.072927863020866,-0.8836024434312186,-0.06289771136918047,1.033871883650717,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,18,2,21,18,2
1276,-0.6079165421956573,273,-0.7419694039320711,1.3415173753026468,0.08617377880846581,0.44839461072284315,0,0,0.5963675120794415,0.31252965339631766,1.3369707818472198,-0.05864761971796122,-0.26542083743714423,0,0,0,0,1,0,0,1,0,0,0,0,1,0,15,18,2,22,18,2
1277,1.235034935104349,420,-0.02873118464450976,-1.4511229326005881,-0.9260677655879503,-0.8804667171190171,1,3,0.2455179640889943,-0.2747746872474632,-1.8095536501890888,-0.04193682836170247,0.6007743099547632,2,0,0,0,0,1,0,1,0,0,0,0,0,1,17,18,2,3,19,2
1278,0.02256685793329226,232,-0.6708388851453573,-0.472128538933021,-0.02499711698657863,0.27782046775323865,2,3,0.43759026612906626,1.166247206941154,0.7062329457554185,-1.4919239899091807,-1.5647135585250054,2,0,0,1,0,0,0,0,1,0,0,0,1,0,20,18,2,2,19,2
1279,-1.1899012192377647,241,-0.3711371529447326,0.25437676951806415,-0.8574586676522593,0.32399906419827923,0,1,-1.336774033017441,0.5539068929476342,0.33801669875843865,-0.15073344553013132,-0.698518411133098,2,0,0,0,1,0,0,0,0,1,0,0,1,0,23,18,2,8,19,2
1280,1.235034935104349,355,1.118954985505418,1.522300946970165,-0.2085437754820326,-0.9835565902916569,0,1,-1.0844704737127782,1.1647297371050045,0.5034916257708465,-0.6916121828732867,-0.26542083743714423,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,19,2,5,19,2
1281,1.235034935104349,337,-0.13456626807447755,1.4196761712915225,-0.5317979744554997,0.15270251454022576,2,4,-0.6271496327810598,1.243060982844092,0.6664150569776238,-1.0120663753398487,1.4669694573466707,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,19,2,6,19,2
1282,-1.1899012192377647,489,-1.6576862808401838,-0.021632205425698353,-1.0933478118364197,-1.5969520094993317,0,6,-0.9203021353906636,1.3620494592180152,-0.015157041501467667,-0.20710172570330757,1.4669694573466707,2,0,0,0,1,0,1,0,0,0,0,0,0,1,7,19,2,10,19,2
1283,-0.6079165421956573,258,-0.5447004063052464,1.4220646967545807,-0.4735743209979905,-0.8980521832575317,2,3,0.016491645621692443,-0.38001881828111167,-0.2862289747665118,1.1275605417199834,-1.482404696099824,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,19,2,14,19,2
1284,-1.1899012192377647,249,-0.6339393678685008,-1.4245969318365967,1.433838409422315,-0.1537119379407678,3,5,1.0204375810363755,0.3567498938045887,-1.5657044648398024,-1.0469022183037509,-0.26542083743714423,2,0,0,0,1,0,0,1,0,0,0,1,0,0,13,19,2,22,19,2
1285,-0.5113777179638861,77,-0.5338894621721787,-0.3173301795074909,-0.02499711698657863,1.2264037517273347,2,6,1.0046630023789491,0.060504012794730944,0.5910935751030363,0.8829486792596127,0.6007743099547632,2,0,0,1,0,0,0,0,1,0,0,0,1,0,16,19,2,23,19,2
1286,1.235034935104349,180,1.9415400823515714,1.3567414460258571,0.05725109504151555,-0.06583504169701568,2,0,-0.696746336675137,-1.1217529724265152,1.5077000978574528,0.49956360839062003,1.4669694573466707,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,19,2,3,20,2
1287,-1.1899012192377647,66,0.23459610173625864,0.3866307061955959,0.516381801869239,0.7730386297313752,3,4,-1.4718694690739855,1.3147284066826217,0.8115806390869149,0.006722596375024853,1.033871883650717,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,19,2,4,20,2
1288,-0.6079165421956573,308,0.6782115716295695,-1.0825800258879812,0.7167936200094697,0.35945710357182353,0,0,-0.697616081990243,0.8478074111945346,-1.1485310283314403,1.2294281857797076,-1.1316159848290517,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,20,2,3,20,2
1289,-1.1899012192377647,348,0.15086132520252787,-0.4298823896591418,-0.6876392900575675,-0.037617198329309036,0,1,1.158690145116941,-0.10705553666836962,0.9436107237691149,0.8303538937377372,-1.5647135585250054,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,20,2,6,20,2
1290,-1.1899012192377647,171,0.31551756500883676,-1.3803929924369216,1.186107625505153,0.13442420510260586,3,0,1.2719989086047014,-1.2437739013731268,1.5025917786658598,-0.7243699138769515,0.6007743099547632,2,0,0,1,0,0,0,1,0,0,0,1,0,0,5,20,2,9,20,2
1291,1.235034935104349,474,0.46229510737183954,-0.08295746734726446,-1.1884401509162261,1.0482393479126773,1,3,1.1917967290905163,0.8581960104617884,-1.1536472404943778,1.4741160620449891,0.1676767362588095,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,20,2,18,20,2
1292,-1.1899012192377647,22,0.8833158696105486,0.47083960220995785,0.8386032208441354,0.18330466343498647,2,1,-0.3829297576795713,-1.2823846983465723,-1.617954833551307,-0.9815951250654157,-1.1986639845536264,1,1,0,0,0,0,1,0,0,0,0,0,0,1,11,20,2,21,20,2
1293,0.507554088801715,367,-0.8796422413874647,1.1259950159844463,1.7877804668371087,-1.3089715526981147,0,6,1.3309519313247027,1.062089614258418,-1.562227277079781,-0.03226562685936387,0.6007743099547632,1,0,1,0,0,0,0,0,0,0,1,1,0,0,14,20,2,23,20,2
1294,-0.6079165421956573,107,-1.5721867986409337,-1.4531630894313847,-1.0407630094749036,-0.17186374956561884,0,2,-0.4395020317868521,-1.071441324527009,1.4081565607416398,1.3866682372573762,-0.296252477127604,1,0,0,0,1,0,0,1,0,0,0,0,0,1,17,20,2,19,20,2
1295,-1.1899012192377647,439,-1.4865834095421833,1.076781819902212,0.2846332317769422,-0.34736147252375643,2,1,0.6027295968343843,-3.0605013357723,-0.8312754822825879,0.7595352757145561,1.033871883650717,0,0,1,0,0,0,0,1,0,0,0,0,1,0,19,20,2,22,20,2
1296,1.235034935104349,323,1.3418384978409037,1.5775366952088006,-1.352788035377955,0.21834567285448886,2,1,-1.1544307333577566,-0.04987590535927791,0.3846736324649698,0.6467026460706362,0.6007743099547632,2,0,0,0,1,0,0,0,1,0,0,1,0,0,22,20,2,2,2,3
1297,1.235034935104349,227,-1.5312781234878756,0.1384379630912716,1.3059778114041434,0.4803966940483344,2,4,-0.21290602927854602,0.20611711625106122,-1.130516298084472,-0.3802221719424601,1.4669694573466707,0,0,0,0,0,1,0,0,0,1,0,1,0,0,20,1,3,21,1,3
1298,0.2769427095761938,444,-0.9492251784745951,-0.5621505283922054,-1.4277880209333036,-1.401127926134465,1,2,0.8517764382581209,-0.722641015823673,0.5377885642577226,0.9329164843578551,1.4669694573466707,0,0,1,0,0,0,0,0,0,0,1,0,0,1,23,1,3,7,2,3
1299,0.507554088801715,442,-0.9548633918991323,-1.0347607997405328,0.8637382295604973,0.4567815226751635,3,6,0.24950538704131295,-0.3862096809830353,-1.3663204689269182,-1.3029084143542222,0.6007743099547632,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,6,2,3
1300,-0.6079165421956573,396,-0.6709430341022955,-0.7485383886303019,1.140559442614293,-1.4227855312401312,1,5,1.5962400184098333,-1.0370967125078616,-1.3214410127884801,-0.7670425739076404,0.6007743099547632,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,11,2,3
1301,-0.6079165421956573,216,-0.31522205898726585,-0.3233978792075552,-0.2254201996585098,-0.5100180541374685,1,5,-1.5489345652780515,2.2856977975618324,1.4318035247088587,1.6150477168815087,-0.26542083743714423,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,2,3,14,2,3
1302,0.507554088801715,69,-1.5904423704351518,-0.4482915615104496,0.4249199537207004,0.5034824344889733,2,5,0.8551360705682939,-1.171171144082355,-1.6080737832735847,-0.23593741788581982,-0.26542083743714423,2,0,0,0,1,0,0,0,0,0,1,0,0,1,10,2,3,11,2,3
1303,-0.665961559167204,84,-0.7541778640097532,1.9137831471106976,-1.0890391657105145,-1.0362952613136664,3,3,-0.5746988915497733,0.4026867801303453,-0.9211905033538964,-1.6064760262437796,-0.26542083743714423,1,0,1,0,0,0,0,0,0,0,1,0,1,0,13,2,3,19,2,3
1304,0.3165675862476877,103,0.002110578179302879,-0.5406375875387317,-0.9125705176828889,-0.766094533810757,0,5,1.4112269457452646,0.07963117975299767,-1.6978859551005558,-0.10291223288248524,0.6007743099547632,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15,2,3,1,3,3
1305,-1.3755120158882919,39,0.8063065154289066,0.4400145461852015,1.2008267659070673,-0.13462757774397235,2,3,-0.42599143231988973,-1.3644031322604937,0.235851793887137,1.098374087927704,1.033871883650717,1,0,1,0,0,0,0,0,0,0,1,0,0,1,18,2,3,0,3,3
1306,-1.1899012192377647,13,-1.2343925085268939,-0.13008864714152701,-0.861172636475704,-1.2372656812032832,3,6,1.4455925019702731,-0.4895510278374204,0.49226920988730816,-0.20211913991625607,-1.1316159848290517,2,0,0,0,1,0,0,0,1,0,0,0,0,1,21,2,3,1,3,3
1307,0.02256685793329226,297,0.5577973105029748,-1.61428230840835,1.4591097715761145,0.03523600937656021,0,6,0.9215796012018651,1.2683662166008067,-1.0000829488452827,0.5623907245461289,0.6007743099547632,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,5,3,3
1308,0.507554088801715,313,1.034425781803175,-0.6626139478742724,-0.64572840259334,-1.5670601134888567,1,1,-0.03985725618198383,-0.8075340536199479,-1.4069530378144748,1.2595813572478125,0.1676767362588095,2,0,0,0,0,1,1,0,0,0,0,0,1,0,3,3,3,6,3,3
1309,0.02256685793329226,181,-1.6584444993726462,-1.2625816428045167,-1.2393740988390218,-0.5694623227995527,3,5,0.9293073172573567,-0.10864384659387068,0.6737161890297769,0.4339359704860998,-0.698518411133098,2,1,0,0,0,0,0,0,1,0,0,0,1,0,5,3,3,10,3,3
1310,-1.1899012192377647,493,-1.2144996705031177,1.5464638034423246,-1.5933133603324687,0.47319665650687653,1,4,0.4987007720780172,-0.24123164312741716,-0.8431035619968471,0.9426809627384604,0.6007743099547632,1,0,0,1,0,0,0,0,0,1,0,0,0,1,8,3,3,12,3,3
1311,-0.6079165421956573,268,1.114449751109168,-1.4083208136995302,-0.8906012804295879,1.514936428932432,1,6,0.6231478295802726,1.1258768581896992,-0.015157041501467667,1.427834340387742,-1.1316159848290517,1,0,0,0,0,1,0,0,0,1,0,1,0,0,11,3,3,21,3,3
1312,-1.1899012192377647,13,1.4486205438491113,0.5466292599586913,-0.06383985344065024,1.4554799129298857,3,2,-0.32353816021332366,-1.4483478669655077,0.49243885170199975,-0.508014894463401,-0.26542083743714423,1,0,0,1,0,0,0,1,0,0,0,0,1,0,14,3,3,23,3,3
1313,0.02256685793329226,120,-0.13333630052565357,-0.9617646508448413,-0.3332596524973346,-0.29194788832919716,0,2,0.2798088302818077,0.5845501305236842,-0.015157041501467667,0.5966276711375841,-1.5647135585250054,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16,3,3,23,3,3
1314,2.6585023428179277,458,0.8280006738548126,0.0910902884611745,-1.1319865891766698,-1.047843864680655,3,6,-0.3022307538420285,1.1102362131748063,1.5039475727195974,-1.1219504616650702,-0.26542083743714423,1,0,0,0,0,1,1,0,0,0,0,0,0,1,19,3,3,2,4,3
1315,-1.1899012192377647,353,0.027759069125167533,0.21914363957519167,2.730215704584128,1.2845480591571088,0,1,0.5393165787424498,-0.5823258311280187,0.7966158520804144,-0.9195408207219196,0.6007743099547632,0,0,0,1,0,0,0,0,0,1,0,0,0,1,22,3,3,2,4,3
1316,1.235034935104349,57,-0.029019978555275255,-0.7947438966084266,-1.4686897428730954,-0.043748928290771864,2,0,-0.4124622801595509,0.513898686466548,1.0271708625924092,-0.9000606623814744,1.4669694573466707,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,3,4,4,3
1317,1.235034935104349,40,1.1696783380176663,0.9134482493351055,-0.5535747643246045,-1.62676674122779,2,2,-0.7344121010416017,1.0515847133769247,0.12943686911139363,1.2657961096500376,0.1676767362588095,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4,4,3,5,4,3
1318,1.235034935104349,374,-1.0876873882391545,0.9407048174299364,1.4311442884189738,1.368109683787547,2,2,0.9463144149105366,0.2071726808162948,0.8710527752398766,0.34367381621777865,0.6007743099547632,2,0,0,0,1,0,0,0,0,1,0,0,1,0,6,4,3,12,4,3
1319,0.507554088801715,336,-1.3230310163393166,0.4574148176091705,0.8939158437674191,1.534767770147403,1,0,1.124370263192939,-0.5397070335208888,1.6464607084880767,0.5983574533732929,0.6007743099547632,1,0,1,0,0,0,0,0,0,0,1,0,1,0,9,4,3,12,4,3
